listing_id,id,date,reviewer_id,reviewer_name,comments
1071235,6912492,2013-08-30,6893618,Deborah,"This was a great little, light airy studio, separate from the main house, in a sweet residential neighborhood of Jamaica Plain.  Just a 10 minute or so walk to the main streets of shops and restaurants (downtown), and about 10-15 min. walk in the other direction to the Orange Line T, which is a quick ride to downtown Boston."
Totally convenient,and the hosts were very helpful,responsive and accommodating.,,,
Sorry we couldn't have stayed longer,and I would recommend this place to anyone,"and would stay here again on a future terip to Boston\"",,,
1071235,7016684,2013-09-03,7806425,Wesley,My stay was great! The studio was perfect for my mother and I and it was walking distances to many places to eat. I would definitely recommend staying here.
1071235,7159297,2013-09-09,7373309,Rachel,"This was my very first Air BNB experience (and visit to Boston), and I cannot say enough nice things about it! Even other family and friends who were staying in other Air BNB places in Boston were jealous of our little studio in Jamaica Plain."
When I visit Boston again,I do no hesitate to stay in Chris & Kristina's beautiful and comfortable studio apartment again. The pictures on profile do not lie - it is filled with light,and colorful walls + art,but also very comfortable and accessible. There was always ample parking,and a very quiet peacefulness that was a much needed respite from our whirlwind weekend.,
The neighborhood is beyond adorable,and very close to the T,and a ton of restaurants and cafes. There was even a recommendation list in the well-stocked kitchen of places to eat/see locally.,,,
We never met the homeowners,but were given ample communication about check-in/out,where the key was,and if we ever needed anything to simply call them. We were even able to check in a few hours early since there were no immediate previous guests.,,
This place is perfect for a single person,or couple,looking for a calming getaway in a great location. We hope to get back soon!,,,
"\"",,,,,
1071235,7456184,2013-09-21,7405139,Sharon,"The studio was the perfect space for us during our trip.  It was very cute and cozy.  We appreciated the convenience of having a kitchen and it was a short walk to the transit station. Although we didn't get a chance to meet our hosts, we were able to communicate with Chris and Kristina via text.   We definitely recommend their studio and would love to stay there again the next time we are in town."
1071235,7583921,2013-09-25,8230593,Aurore,"Chris and Kristina were very nice persons. Smily, kind... and so comprehensive when my dad lost the key.... especially Sunday at... 11.15pm."
The apt. is nice,big enough and so calm as the neighborhood (Which is sooo cute).,,,,
You definitively have to book at their place!,,,,,
"(you may also have the chance to save a squirrel from the swimming pool ;) A funny experience!)\"",,,,,
1071235,8111405,2013-10-16,7854448,Andrew,The apartment made a great launching point for our exploration of Boston and vicinity.  The nearby T station provided a great and inexpensive way to get around town and to and from the airport.  Kristina's recommendations for concert venues and dining were spot on.  We might add that having your landlord next door is also good to take care of the small glitches that may arise.
1071235,8216989,2013-10-21,8713514,Marc,"We enjoyed staying in Chris and Kristina's studio apartment in Jamaica Plain. We were there to visit our son and his fiancée who live about three blocks from the studio, so it was the most convenient location possible. The studio was very comfortable, with a large bedroom with a very comfortable queen sized bed, space to hang clothes and a TV/DVD player, a breakfast alcove, a full-size kitchen and a nice big bathroom with a terrific shower, was very comfortable. It was spotlessly clean and decorated with original artwork.  It is very cozy and had a private entrance at the rear of the hosts' house so that we could come and go as we pleased without disturbing them. Kristina was available by text or phone to take care of a couple of questions and requests. She delivered a hair dryer and an extra pillow within minutes after we asked for them."
Just a couple of blocks down the road is the shopping area of Jamaica Plain which has all the usual chain stores as well as lots of charming or quirky local businesses.,,,,,
Such a nice change from hotels...and a charming quiet neighborhood easily accessible to the rest of Boston by MBTA  (the T) or by car.,,,,,
"\"",,,,,
1071235,8294032,2013-10-24,3228194,Melissa,"Almost everything was perfect with our stay at Kristina + Chris' place.  It was a great location, close to the T and good restaurants/bars.  The room was comfy - absolutely no issues there.  Kristina's communication was top notch - always available via text and friendly."
"Our one minor snafu was that the people renting the upstairs studio had a small child who was crazy loud and jumpy.  We love to sleep in and it just wasn't an option with people stomping overhead.  When Kristina learned of this issue she contacted the other renters to ask them to be more respectful which was kind of her.  I would rent from them again - just get the upstairs studio next time!!  \"",,,,,
1071235,8431843,2013-10-30,8962950,Rodrigo,"Everything was super clean, neat, and as shown in the pictures or even better!"
Kristina was an excellent host and warmly welcomed us the first day. Great tips for local places to eat/buy food/pharmacy/etc were left in the Studio including a map,which was really helpful,after unpacking we could easily find a great place to dinner just a few blocks away,Ten Tables,superb!!,
The neighborhood is lovely and very tranquil,really enjoyed our walks from and to the T line. All in all Five stars,and hope we could have stayed longer in Boston at this Cozy studio,,,
"Thank you Kristina!!\"",,,,,
1071235,8478132,2013-11-02,6693415,Daniel,Wonderful apartment in an absolutely beautiful neighbourhood. Jamaica Plain is easy to reach the city centre from and there are good bars and restaurants within walking distance. Try the tapas bar/record shop round the corner for Hendrix with chorizo. Kristina and Chris were really helpful and really quick with communications. Would definitely go back!
1071235,8536795,2013-11-04,82409,Ashley,"Chris and Kristina's studio was perfect for our weekend in Boston. It was super clean and so cute when we arrived, with everything we could have needed. Our hosts were very kind and helpful with direction and very quick responces during our reservation process. The studio is in a beautiful and friendly neighborhood that was only 2 stops by train to the heart of Boston. I recommend leaving your car and taking the train because-was we found out-Boston traffic can get bad and parking can get pretty expensive too. Leaving our car parked at the studio for free was a far better option for us and Boston is a great city to navigate on foot. Thank you Chris and Kristina for making Our stay so great! Hope to see you again in Boston, our new favorite city!"
1071235,8601100,2013-11-07,2022106,Robert,"Chris & Kristina are great hosts. They made check-in very easy for us, and when we arrived there was a homemade guide to their local neighbourhood, Jamaica Plain, which listed bars, restaurants and cafés in the area."
The studio is great and has everything you could possibly need for your stay,including a comfortable bed,excellent hot shower and one of the best equipped kitchens of any I have seen on my Airbnb travels. Some of the artwork in the studio is by Chris & Kristina's family and this was a really nice touch.,,,
From the list of local businesses Chris & Kristina recommended,we loved breakfast at Caffe Aromi which did great coffee and red pepper scones. Simply amazing.,,,,
Kristina popped around on our first evening to give us some tips on getting to and from Boston. 3-4 minutes walking should get you to Stony Brook station from which you can catch a train to Downtown Boston (less than 15 minutes' travel time on the T). Chris & Kristina's studio is very conveniently located,and the neighbourhood felt very safe at all times. We were able to park on the street outside without the need for pay & display parking.,,,,
"Chris & Kristina were excellent hosts and their studio is the perfect base from which to explore all that Boston has to offer.\"",,,,,
1071235,8803288,2013-11-18,4445661,Rory,"We spent two nights in Chris and Kristina's lovely studio. It offered everything we needed: a clean, quiet, comfortable space in a darling neighborhood. There are plenty of shops and things to do within walking distance, and the neighborhood has that charming Boston look and feel. Thank you for a wonderful stay!"
1071235,9268333,2013-12-17,9689574,Gayle,They thought of everything... Maps for the neighborhood. Restaurant suggestions that are within walking distance from the house.
Warm inviting setting,"truly all the comforts of home.\"",,,,
1071235,9807086,2014-01-11,2447024,Bryan,"I rented this studio for my mom when she came up for a visit to JP. The studio was clean and cozy, perfect for visiting relatives. My mom visited over a very cold few days and the apartment was toasty warm."
"Chris and Kristina were very accommodating with getting the keys.\"",,,,,
1071235,9978255,2014-01-22,8009105,Meghan,"This place is great! The space is perfect for a couple: private entrance, comfy bed, nice shower, great little kitchen and eating table. There were sweet touches like a framed child's painting hung on the wall and bright, color coordinated towels/bathroom rug. The studio is very well situated - easy walk to shops and the T stop. Though we never met the hosts, Chris and Kristina, in person, they were very easy to communicate with. We had a great time and would love to stay here again."
1071235,10020590,2014-01-26,1343675,Stephen,"Very comfortable and cozy place to call home for a few days. I really liked the neighborhood - plenty of cafes and restaurants, and an easy walk to the T station. Chris & Kristina were VERY accommodating for my early arrival time and late check-out, and were quick to respond to my questions."
The studio was kept nice and warm despite the near-zero temperatures outside,and was well provisioned with cooking gear.,,,,
"Thanks again for the use of your lovely home! I will happily stay here again on my next Boston visit.\"",,,,,
1071235,10202793,2014-02-06,7859093,Belle,"Lovely place. Rented for my mom after I had my first baby. Owner is responsive and rental is clean and cute, also near many things in JP."
1071235,11396475,2014-04-01,11306215,Rosemarie,"I greatly enjoyed my stay at Chris and Kristina's studio.  It was a cozy place that i looked forward to returning to at night.   The kitchen was well equipped and Kristina was very responsive to any questions i had.   Jamaica Plain, where the studio is located, is a fun place with lots of neighborhood character and still very convenient to public transportation to downtown Boston. It was just a short walk from the studio to many little eateries, coffee shops and ice cream places. Since I stayed here for three weeks i had time to explore many of them!  I would highly recommend this studio."
1071235,11592361,2014-04-08,8821241,Elodie,We definitely recommend Chris and Kristina studio!!!!!! The location is very convinient and the studio very pleasant and functional. I definitely recommend this place to anyone. We have had a great time to Boston and feel like home.
1071235,11697754,2014-04-12,13794174,Kimberly,"Chris and Kristina were wonderful. They were flexible with my check in, friendly, and knew a lot about the area. The place was great. Thanks again!"
1071235,12143409,2014-04-24,7006796,Celeste,"We would highly recommend staying at this quaint studio in Jamaica Plain. We were there for the marathon and had a fantastic experience! Chris and Kristina were great hosts, with plenty of suggestions upon our arrival. They are answered all of our questions about the neighborhood quickly and efficiently. The location is terrific, just a short ride outside the city and easily accessible by the T.  It was extra helpful to have a kitchen to use while we were staying there as well. It was very private, clean and quite a convenient place to stay. We would love to visit again!"
1071235,12243923,2014-04-27,1544256,Kirsten,We had a great stay at Chris and Kristina's studio in JP!  The location was great and the studio had everything we needed.  They were nice enough to let us check in early as well which was a huge relief since we came into Boston on a red eye.  We didn't get a chance to meet in person but Kristina was very communicative while we were there.  We'll absolutely be back the next time we're in Boston.
1071235,12383360,2014-04-30,14338381,Gary,"Me, my wife and our 8 month old daughter enjoyed our stay at this lovely studio. Kristina's hospitality was excellent and it really made our vacation. The amenities were great. Wifi was good. Our hosts provided a list of amenities in the area which was pretty helpful. Check-in and Check-out were a breeze."
1071235,12432314,2014-05-02,13412880,Angela,"I arranged for my parents to stay at this adorable apartment during their visit to Boston and everything was perfect! Clean, welcoming and (URL HIDDEN) parents settled in and felt relaxed in this charming studio! My mom is the type of individual who has maaaaany inquires during travel and was not shy about calling the host a few times over her stay. Each time, Kristina (the host) was very easy to get in contact with and so, so friendly and accommodating! I would absolutely recommend this place to anyone looking for a cozy nook in the heart of the lovely and vibrant neighborhood of JP!"
1071235,12751076,2014-05-10,10622458,Mauro,"Chris and Kristina were great hosts, with plenty of suggestions upon our arrival. The location is terrific, just a short ride outside the city and easily accessible by the T and the Jamaica Pound walk is beautiful. The studio is lovely, just perfect!. It was clean and quite a convenient place to stay."
"We would highly recommend staying at Chris and Kristina's place.\"",,,,,
1071235,13046986,2014-05-18,2662230,Lynn,"This apartment was an absolutely perfect place for us two Boston-newbies to relax, get our bearings, and come home to after exploring the city. I really fell in love with Jamaica Plain and would recommend wandering around Centre Street to  anyone who is staying in Chris and Kristina's apartment. The space itself was comfortable and had everything we needed, including coffee, movies, and an extremely helpful map of the area with points of interest clearly marked. Kris, though we never got to meet I really appreciate the small touches that made this apartment such as easy place to stay in Boston."
1071235,13206183,2014-05-22,10214390,Martha,I LIKED THAT IT WAS CLEAN AND PEACEFULL AND HAD EVERY THING WE NEEDED
1071235,13305552,2014-05-25,2688067,Chelsea,"Chris and Kristina were great hosts.  We did not get to meet them in person, because they let us check in early, but Kristina was extremely easy to get in contact with.  They left us general instructions regarding the studio, as well as a map of local restaurants and points of interest.  The location was great, close to the T and to buses that went straight into the city.  The studio was just as pictured in their profile, clean and bright.  It was a great experience!"
1071235,13739955,2014-06-03,1368130,Jemma,We had a good time at Christina's place. She left detailed information for us about the neighbourhood and boston. It's an safe area and close to subway.
"It's a cozy and quiet room. It can get cold at night but Christina provided extra blankets and a heater so it was no issue at all. Checking in and out was a breeze too \"",,,,,
1071235,14021713,2014-06-10,13976181,Stephen,"The studio was roomy and well equipped with all the makings for coffee all ready for us! The rooms were clean, the neighborhood was quiet, and the parking easy. Although very basically furnished, the bed was comfortable and we had everything we needed to enjoy our week in JP."
1071235,14182738,2014-06-14,6791373,Thomas,"The place in Jamaica Plain was perfect! It's a couple of minutes walk to the public transport which takes you straight into Boston, but the JP area is also nice (try the Grass Fed Burgers!). The apt is cozy and clean and Kristina is a very happy and friendly host. Great recommendations. The area is safe and pleasant! We'd love to have spent more time :-)"
1071235,14576184,2014-06-22,15693292,Andrea,"Kristina was an outstanding and friendly host and the studio is very comfortable and has everything you need - from full bathroom to coffee maker to movie collection. Easy walk to the train, and Kristina gave me a map with restaurant recommendations that I wish I'd had time to try more of. The neighborhood is quiet and tree-lined. I would absolutely come back."
1071235,14728968,2014-06-25,4121091,Hayley,"Great hosts and a great studio! I highly recommend the location. Kristina was super easy to communicate with, and kind :)"
1071235,14889974,2014-06-28,1180074,Lawrence,"Kind, accommodating host and perfect space for what we needed. Jamaica Plain really is an awesome neighborhood - minutes from the train to Back Bay. Kristina was super-prompt in all of her communications. Would definitely stay again!"
1071235,16058657,2014-07-21,5611563,Ke,Kristina was a great host and my parents had a good time in the studio! The neighborhood of stony brook is great!
1071235,16244994,2014-07-24,14065067,Richard,We enjoyed our stay very much. The cottage was clean and well-equipped with supplies and visitor information. The neighborhood is quiet and very near to the Stony Brook T station. There are a variety of restaurants and convenience stores nearby. Chris and Kristina were polite and efficient hosts.
1071235,16453225,2014-07-28,3717064,Thierry,Kristina is a nice and friendly host! We got a lot of information about Boston and the JP neighborhood. The apartment is good and all utensils were available.
There are lots of good places to eat nearby and it’s lovely to walk along peaceful Jamaica Plain. The apartment is very close to the T station which has an easy connection to the centre of Boston.,,,,,
"\"",,,,,
1071235,16625311,2014-07-30,17691820,Rosie,"Nice little studio in JP. Close to Boston, close to restaraunts and shops. Cute space. Met all of our needs."
1071235,16755206,2014-08-01,17087547,Jingshi,"The room is very clean, nice and we like the area very much.  If we would visit Boston again, we will definitely stay here. Very recommended."
1071235,17260598,2014-08-10,11234281,Peter & Samantha,"We were walmly welcomed by Kristina who showed us into the accomodation, a nice studio apartment with decent sized kitchen and dining area. The place was well presented and clean but perhaps a tad smaller than we had expected. Our only complaint was it was very bright - one window had no blinds/curtains at all and those on the other windows were ineffective. It didn't overly bother us but as soon as the sun was up the place was full of light. Otherwise the studio did us nicely. The area nearby is fantastic - would be a great place to live. There's a metro stop nearby and it takes around 20 minutes to reach the city centre. Free parking on the street was ideal. Kristina provided a map of the local area which was ideal for finding our way to and from the shops etc. as we were too far out to be covered by our guidebook. Overall a very positive experience."
1071235,17514065,2014-08-13,6133935,Anca,"The studio was located near subway station in a very calm neighborhood! Kristina left us a map with facilities near the studio, that was very useful! inside the studio, we found all that we needed to cook, shower, watch DVDs. The studio was independent from the house and really peaceful."
1071235,17823081,2014-08-18,98248,Cheong,Great experience! Love the neighbourhood with lots of interesting eats. Bed was comfortable and it was quiet at night.
1071235,18288814,2014-08-24,20304997,Gary,"This apartment was the perfect location for my 9 year old son and I to use as a home base for a weekend in Boston.  Kristina welcomed us at a convenient time to welcome us to the apartment and orient us to the neighborhood.  The apartment is convenient to the restaurants, shops and sites of Jamaica Plain as well bus and subway transportation.  The apartment was attractive and clean and had amenities important for travelers and children (wifi + cable TV).  The studio has ample space for two people, and on-street parking was available across the street from the apartment.  I recommend this apartment enthusiastically."
1071235,18480510,2014-08-27,17777875,James,What a lovely studio with really welcoming hosts. We had a really relaxing time. The apt is lovely and the neighbourhood really friendly. Loads of cool shops and restaurants and an easy trip into town. Would definitely stay again.
1071235,18796171,2014-09-01,9379695,Han,Verhuurder was thuis en heeft de sleutel en informatie gegeven. Dit volgensopgave.
1071235,18991253,2014-09-04,18882260,Boris,"Le studio est agréable et propre. En revanche, il est loin du centre de Boston. Même si les trains marchent bien, je regrette ce choix, il est plus difficile de ressortir le soir pour faire un Resto ..."
"Accueil moyen.\"",,,,,
1071235,19123822,2014-09-07,17015664,Sarah,great location. spacious bathroom. responsive host.
"\"",,,,,
1071235,19276364,2014-09-09,19071804,Amélie Et Elie,"C'était notre première expérience avec Airbnb et nous avons été ravis de séjourner chez Kristina et Chris. Kristina a maintenu un contact régulier avec nous jusqu'à notre arrivée où elle nous a accueillis de façon très amicale. Elle avait pris soin de nous laisser une carte du quartier avec les attraits/restos/commerces du coin, très utile pour se repérer rapidement en arrivant. Points positifs du studio : très propre, tout avait été mis à notre disposition (vaisselle, four, grille-pain, café, serviette, savon, etc.) pour que notre séjour soit des plus agréables. Nous n'avons manqué de rien! Nous avons adoré le quartier: petits restos sympas, buanderie, marché d'alimentation bio, superbe parc (avis aux joggeurs!), etc. La station de métro est à 3 min à pied, ce qui facilite l'accès au centre-ville (20 min de T environ). L'emplacement est donc idéal si vous passez la journée au centre-ville et revenez seulement le soir (le studio étant tout de même éloigné du centre-ville) ou si vous voulez explorer un coin moins touristique de Boston, mais tout aussi charmant et coloré. Jamaica Plain est un coup de cœur, particulièrement pour son esprit communautaire. Nous nous sommes sentis en sécurité. Nous pouvions d'ailleurs laisser notre voiture dans la rue gratuitement et sans problème. Nous reviendrons!"
1071235,19406133,2014-09-12,866526,Joyce,"The apartment was absolutely great, nice neighborhood and easy access to Downtown Boston."
Kristina,was really nice and gave us some great tips for boston sightseeing.,,,,
"Thank you for a lovely stay!\"",,,,,
1071235,19767509,2014-09-18,14719943,Jenny,Kristina gave us a warm welcome and lots of good local tips. She was extremely helpful sorting out our on line boarding cards. Although the studio was small it had everything we needed and was very clean. Jamaica plain is a quiet residential area but excellent links to Boston
1071235,20085372,2014-09-23,17553352,Alison,This accommodation is very well situated both for access to city centre and  local amenities (restaurants).The area itself is pleasant and the flat was comfortable and served well for  our stay.Good bed and shower. Initial impression at entrance  perhaps let the flat down a bit.  Very clean.
1071235,20230589,2014-09-26,15996948,Alex,"The studio was just like the photos. It was very neat, clean and comfortable. Chris and Kristina were very easy to get in contact with and were very helpful with anything we needed. The place is perfect for a single person or couple. Only a short walk to shops. Thanks for the stay and I would definitely return"
1071235,20899683,2014-10-07,8494370,Luke,"Kristina has a lovely studio in the JP area just a few minutes away from the T train station. A docking station for rental bikes is in close proximity as well. A spotless, well maintained place. The kitchen offers all utensils, including an oven, you need to prepare your own meal. Kristina is very communicative and returns all emails promptly. I will definitely  recommend this place for anyone visiting Boston!"
1071235,21277507,2014-10-14,16669325,Kris,Conveniently located .3 miles from the T (orange line).  There are good local restaurants nearby.  The area is nice to walk as well and its close to a beautiful pond with a park you can run/walk through.  The room is rather small but it has what you need:  a place to get ready for exploring and a place to rest your head when you are done.  There is also a small kitchen.  Kristina was also very nice.
1071235,21421924,2014-10-17,3782938,Sue And Barry,Our stay started with excellent communication which was great as I had initially messed up the dates. There were good directions to follow and the studio was as described. We were provided with local information which is always appreciated as well as some local maps and recommendations for restaurants etc.  The bus line and train are both close by so easy to get around and it is in a lovely residential area with easy parking as well. So a great place to stay and we fully recommended to others
1071235,21593133,2014-10-20,21021943,Jeremy,"Two of us had a very enjoyable stay at this location. The listing description is accurate to the letter, and everything was clean and in good order. The unit is in a great location for visiting Boston.  I would definitely stay there again."
1071235,22287382,2014-11-03,11829101,Gaylene,"Kristina &Chris were very friendly, always happy to give assistance and helpful hints when needed. The studio is compact, but met our needs for the short time we were in Boston. Good location, close to the subway station and only a short stroll to cafes, restaurants and convenience stores."
1071235,22443733,2014-11-06,10829631,Mike,Overall a great experience. Very easy to get the keys from Kristina and the place has everything you need. Great neighborhood - I highly recommend staying here.
1071235,23000476,2014-11-19,7798970,Nathan,"Host was perfect. From getting the keys, to the place being as advertised and clean. 5 star host and very nice place to stay!"
1071235,23321023,2014-11-29,21106230,Lee,"The hosts were not home when we arrived, but they left a key and directions to the room (which had its own entrance and was on the side of the house).  The house was on a street with old Victorian houses and duplexes.  The room was on a very quiet side street.  It was  very pleasant not to have traffic going back and forth."
The bedroom had a queen size bed,was attractively decorated,and had a TV/DVD,ample closet and drawer space.  The room also had a selection of DVDs and books.  There was an efficiency kitchen with dishes,flatware,microwave
The bathroom had a good shower,shampoo and conditioner,hair dryer,and several shelves by the sink for toiletries.  There were towels of various sizes and several towel racks.,,
This room was very comfortable,"cozy and quiet.  My impression was that the hosts really thought about amenities that would be appreciated by travelers.  \"",,,,
1071235,23537172,2014-12-03,1093788,Anjuli,"The studio was a great space and a great starting point from which to explore JP and Boston! It was compact, but the size was perfect for the two of us. The studio is very comfortable, and there's a full kitchen that we didn't take advantage of, but it would be great for someone staying a little more long term. Very close to the T station, Jamaica Pond, and a good variety of cafes, restaurants, and bars. We also had a rental car, and there is ample free street parking, which was really nice. Chris and Kristina were wonderful, too - we had an issue with the space heater and they were very quick and responsive. We would definitely recommend the studio to anyone traveling to Boston or Jamaica Plain."
1071235,23713024,2014-12-08,2527628,S,Super studio. Clean and cozy. Thanks for everything.
1071235,24448090,2014-12-28,15602438,Kimberly,"Hosts were warm & welcoming, yet gave us plenty of space. The studio is cozy & suited our needs. The studio is located in a lovely part of the neighborhood that's quiet (good for sleeping!) yet a very quick walk to many amenities (good for socializing/eating/seeing the town)."
1071235,25214034,2015-01-09,9425152,Jane,"The studio was a fantastic place to stay on my recent trip to Boston. It's clean, cozy, and private, exactly what I was looking for. Public transportation is very accessible so getting around town was a breeze. I would stay at Kristina and Chris's again in a heartbeat."
1071235,25536409,2015-01-19,20951281,Betania,"We enjoyed the studio, it is well located, confortablem, spacious and beautiful. We strongly recomend it. It was a wonderfull experience and a lovely trip. Chirs and Kristina were very kind and if we have the oportunity to travel again to Boston we will certaintly apply again, Betania and Joana"
"\"",,,,,
1071235,27620945,2015-03-08,6416389,Scott,Chris and Kristina's flat in the back of their house is cozy and colorful. It is in a beautiful residential section of Boston close to the T and stores and restaurants in several directions. The studio provides great seclusion from the outside world if desired while being walkable to so much. Staying at their place was perfect for my first experience of Jamaica Plain.
1071235,28023595,2015-03-16,27382742,Nadya,"This was our first experience using airbnb and we will certainly continue to do so if all experiences are as good as this one! From the first email, welcoming us to her home, through the text messages during our stay, Kristina was warm and welcoming and personable. Unfortunately, our schedules didn't align, and we never met in person. We found a key and map waiting for us, and entered the adorable studio through a private entrance on the side of their home. Everything was there, as advertised - plenty of space for two, a large and well equipped bathroom, comfortable bed and more than adequate kitchen space. We would just recommend a step stool in the kitchen - we are short and the shelves with cups and plates were difficult to reach :-)"
The neighborhood was quiet. We felt perfectly safe walking late at night between our studio and our son's home just a few blocks away. This was the most appealing reason for staying at this location. Now that we've been there,we will certainly return. Thank you,"Kristina!\"",,,
1071235,28773120,2015-03-30,12208208,Caroline,Basic little studio flat.... not far from the station either.  We parked easily outside as well.   Ideal for a couple of nights.
1071235,29256982,2015-04-06,8429711,Rachael,"Chris and Kristina's spot was the perfect place to stay.  It was clean, just the right size, and the bathroom was very very nice and clean.  It's also in a great location in Jamaica Plain- close to the train, coffee, and restaurants.  I would definitely stay there again."
1071235,30026700,2015-04-16,9425152,Jane,"This was my second time staying in Chris & Kristina's studio, and it was just as cozy and convenient as I remember. The location is just perfect, minutes away from restaurants, grocery stores, and everything JP has to offer. Very convenient to public transport to get downtown. Kristina stocked the kitchen with delicious local coffee, which was a lovely extra touch!"
1071235,30373409,2015-04-21,19538171,Erica,We were here for Marathon Monday. This was a great little studio in a quiet area outside Boston and only a few blocks from the T with access to anywhere.
1071235,30573462,2015-04-24,24499141,Tricia,"We had a great stay at this cozy studio apartment. We were staying during the work week, and we didn't meet Chris and Kristina in person, but they were always available to answer questions. The apartment kitchen had everything we needed cook simple meals. We loved that the apartment was just a quick walk to the T, coffee shops and restaurants (and our daughter appreciated the nearby playgrounds!). We parked our car on the street when we arrived and didn't need it again until we left. Definitely recommend!"
1071235,30716194,2015-04-26,13137292,Zel,The place was great! Perfect for what I was looking for :)
1071235,32053989,2015-05-13,28794038,Lorraine,"I visited Boston for an extended work trip at the end April/early May and stayed at this fabulous little studio in JP.   Prior to arrival I had plenty of information about both the area and settling in.  The studio is situated in a lovely neighbourhood and suited me perfectly - I really felt as though I had a safe and friendly place to come home to after long days in the office.  The studio is very well equipped and comfortable and in easy reach of local transport and shops. Throughout my stay, Kristina was extremely helpful and quick to respond to any query.   All in all, it was a perfect accommodation experience for me - and I'm grateful that my first airbnb experience involved such excellent hosts and a lovely environment!  Highly recommended - and I'm hoping to stay there again in the future!"
1071235,32504157,2015-05-19,12433770,Amanda,"My parents stayed at Chris and Kristina's -- it was their first AirBnB experience and it couldn't have been more perfect! Chris and Kristina are the perfect hosts: unflaggingly kind and welcoming, they were wonderfully communicative, checking in to see if they needed anything. The space itself is lovely, as well; it is clean and cozy and in a perfect location. All in all, I cannot praise the hosts enough!"
1071235,32973474,2015-05-24,7821794,Ashley,"Came for a weekend getaway. Kristina was friendly and welcoming. She arranged an early check in for us and gave some great suggestions for seafood. The studio is the perfect size, has all the amenities you need for a great stay and is in an awesome location. Close to the subway, gorgeous neighborhood, within walking distance to several restaurants and parks. Would definitely recommend staying here!"
1071235,33478358,2015-05-28,24917220,Laurel,"Great location, comfortable sudio and really nice, responsive hosts!  Everything you need in a really fun neighborhood.  Wonderful coffee in the room too!"
1071235,34128708,2015-06-05,7083166,Amy,"Good communication and very friendly welcome.  We were confused when we arrived because the entry in the pics is not the entry to the studio.  Kristina was there in a flash to sort us out and let us in.  That kind of personal service is what distinguishes a good AirBnB experience, IMO."
Place was immaculate.  That means a lot to me!  Some of the furnishings were a bit funky but everything was serviceable.  Bathroom is huge with great storage,lots of hot water and plenty of water pressure.  The bed is comfy but the bedding was less so.,,,,
We were in town for a hospital stay,so we didn't get to see much,but JP looks really wonderful.  The local architecture is worth returning for and the reviews for area restaurants seem to indicate JP is a diner's mecca.  So sorry I was eating hospital food!,,,
Parking was never a problem even though when you first drive into the area,it's hard to imagine how you'll find a place -- just very dense!  My husband was always a bit nervous about getting a spot after returning from the hospital late at night,but he found one  every single time.  The trick for us was to navigate beyond the street the house is on and find our way to a one-way street that comes down along the studio.  This allowed him to essentially park right across the street every time.  The neighborhood feels very safe and we weren't worried about leaving stuff in the back of the car.,,,
We hit a cold snap and had to use the space heater.  It worked quite well.  I'd be concerned about being the person on the right side of the bed,with the A/C right next to me,during the summer.  Only other concern is that the place does not get fully dark (streetlights and morning sun) so if that's an issue for you,bring an eye shade.  Worked for me.  Noise level was minimal from the neighborhood.  If guests are staying upstairs,that could be a different story,depending on their consideration.
Bottom line: Great if funky place,lovely hosts,cool neighborhood,"good price.  Would definitely recommend to those looking for value and personality.  \"",,
1071235,34621141,2015-06-10,27362059,Emmie,Kristina and Chris were wonderful hosts. Their studio apartment was clean and quiet and had everything we needed for our brief time there. They made themselves available to answer questions. They were even flexible on our check out time when our plans had to change due to outside circumstances. We will definitely stay here again next time we are in town. Jamaica Plain is a wonderful historic and safe neighborhood.
1071235,34956866,2015-06-14,5816567,Eileen,Kristina was very welcoming and let us check in early. The studio was just as described in a great neighborhood that was really close to the subway and some great restaurants as well.
1071235,35642696,2015-06-21,29560816,Denise,"This is a very sunny, ground level studio. It is clean, well appointed and in a great location in Jamaica Plain. It is easy walking distance to the subway, shops and restaurants in this comfortable neighborhood. Chris and Kristina are warm and welcoming, making for lovely hosts.  We will certainly stay here again in our next visit to Boston."
1071235,36053982,2015-06-24,29385945,Amir,"We found this charming rental in a leafy neighbourhood to be just right: easy to find, clean and cozy, a welcoming host and great information about the area.  Communication with hosts was quick and efficient.  We will most certainly consider this listing for our future travel plans to Boston."
1071235,36378848,2015-06-28,27370933,Margaret,"\"Kristina gave us a warm welcome and \"\"happy birthday.\"\" The apartment was exactly as advertised--very clean"
1071235,37146242,2015-07-05,3285746,Julie,"We had a wonderful time staying at Kristina and Chris’s place. Kristina and Chris were very quick to respond and great about staying in touch in case we needed anything after a late check-in. Their place is just as described, a very cute studio with its own private entrance and a super comfy bed. The location was superb near the Stony Brook T stop and a very quick ride to all of the attractions downtown."
1071235,37795300,2015-07-10,37091532,Cabral,"Chris & Kristina were there to greet me when I arrived and were great hosts throughout. The studio was colorful, clean, and neat, and had all the promised amenities. I enjoyed my stay and loved being in such a central location in JP."
1071235,38118244,2015-07-13,11704648,Florencia,"Está es nuestra primera experiencia en Airbnb y fue genial. El departamento es muy lindo, comodo y luminoso. kristina nos había dejado toda la información que necesitábamos para nuestra estadía. Si bien por el poco tiempo que estuvimos no tuvimos mucho contanto, siempre estuvieron atentos a cualquier necesidad nuestra. Sin ninguna duda volverimos a la casa de Kristina y Chris."
