listing_id,id,date,reviewer_id,reviewer_name,comments
1197857,6787678,2013-08-25,6091709,Kristi,"This apartment was PERFECT for us! We stayed a week while we moved our daughter to Boston -- It's in a great location, very convenient to the Green Line or Orange Line T, walking distance to the Whole Foods, plenty of nearby restaurants.  Our daughter used the inflatable mattress for a couple of nights until her apartment was ready--that was a little cramped, but doable. Although the building is old, the apartment has been redone, with everything in it new; very clean, good A/C circulation, extra linens/towels. Yes, because of it's location, it is a little noisy at night (restaurants/bars/busy city scene), but no more so than any other big city location I've stayed in. This was my first Airbnb experience, and it could not have been better. Thank you, Will! We look forward to coming back! (PS: If I had been traveling alone, I probably couldn't have gotten my very large suitcase up the stairs by myself...next time I will travel lighter to navigate the stairs.)"
1197857,7581377,2013-09-25,1129430,Kyle,"It was a great place in a great location.  The only two downsides are that we stayed on the 4th floor so there was a lot of walking up and down with no elevator, and the traffic could get a bit loud, but you're in the heart of Boston so that can't be helped.  My girlfriend and I had a great time and enjoyed staying there.  Would definitely stay there again if we are ever in Boston"
1197857,8019437,2013-10-13,6047542,Daniel,"This apartment worked well for us. We were attending a conference, so the location was ideal, and it was clean, with everything (WiFi, appliances) working. The place is small, but for a couple, or two friends who don't mind the living room being taken up with the folded down sofa bed, it's fine. Would definitely recommend it. Will supplied us with all the necessary information, so check in and check out were simple processes."
1197857,8373961,2013-10-28,8127911,Rachel,"Overall a very good experience: very clean, well equipped apartment; comfortable bed; good shower; new, modern appliances; washer and dryer in basement. Availability of items like hairdryer and coffee machine was a plus (would have been nice if coffee was provided too)."
Location is quite good for South End,close to Mass. Avenue on the orange T line and with the silver line bus to downtown and South Station on the corner of Mass. Avenue and Washington Street also close by. Some good restaurants nearby (tried Orinoco and El Centro,both on Shawmut Ave.),,,
The whole building is made up of apartments rented out in this way,and access is by code,which makes things convenient as there's no need to arrange a meetup with the owner.,,,
Only major warning: be aware that Tremont is a busy street and the traffic noise is really quite loud in the apartment even overnight,"so if you're a light sleeper ear plugs are recommended.\"",,,,
1197857,8776313,2013-11-17,7546654,Vicki,Booked at really short notice but everything was easy and smooth.
The apartment looks exactly as in the pictures and is clean and tidy,I was visiting alone but it'd be a perfect size for 2.,,,,
Wifi was a bit patchy at times and slow but great when it worked.,,,,,
Would've been nice to have some basic supplies like tea and coffee but I understand why some people don't leave them in a kitchen.,,,,,
"Would definitely return and recommend. \"",,,,,
1197857,9101521,2013-12-07,1968965,Benjamin,"The apartment was very comfortable and the location worked out well, as we were needing to be near North Eastern University. Beware the walkup, it's long!"
1197857,10094845,2014-01-30,11264334,Jordan,Overall experience was great! Location and apartment are fantastic and Will was very responsive.
1197857,13133777,2014-05-20,9307214,Jesse,"Very nice apartment, and the immediate neighborhood is very nice as well.  Loved the keyless entry, everything is opened by keypads on the doors, very convenient.  Will was available when I called him on my way into town to make sure I was all set up."
The set up of the apt could use some work.  If the TV and the couch were swapped it would flow a lot better,as the couch being on that side of the room really closes off the living room.  For the first two days I was kicking the couch or the table every time I entered the room.  Since I didn't use the TV anyway,I actually moved the couch to the other side of the room where it fit nicely into a nook and it really opened it up!  Counter/cabinet space is also an issue,if you are staying longer term,don't plan on buying groceries that go into the cabinets.,
Make sure you keep your head about you,as a few blocks over it does get kinda dicey.  I never had an issue,"but spoke with many people locally who all said \"\"don't go that way.\"\"  I will restate",I did not have an issue with safety,but thought it was worth noting.,
Location is convenient,walking up Tremont is great for restaurants,Estelle's and  Parish are both right down stairs and have great beer selections,"as well as a great staff.  Mass Ave is also a nice walk to get down to Newbury St. or the Copley area.  I was here for two and a half weeks and it was ideal for me (besides the cabinet space).  I'd definitely stay here again!  \"",,
1197857,13651103,2014-06-02,11230372,Jo,"We had a lovely stay in this apartment.  South End is a great location as you can walk to lots of central areas including Copley Square and the main shopping streets. Or the T line stop is just down the road, plus there are buses to Cambridge that go from right outside (the number 1).  There are loads of nice places to eat and we fell in love with the Flour bakery."
Will was very helpful in advance of our visit,and provided a travel cot (pack and play) for our little boy to use.,,,,
The apartment itself had everything we needed,with a nice well equipped kitchen that meant we could cook a few simple meals with no hassle.  The rooms are all a good size and there's a nice view of the Piano Factory over breakfast.,,,,
The apartment is on quite a busy junction,with a gas station right opposite,so it is quite noisy and also bright at night.  We found it OK with the windows closed (there is air conditioning) but we were on the top floor - I think the lower floors are probably really quite noisy.  Saying that,we didn't hear a peep out of any other neighbours so it was quiet inside the building!,,
We used the laundry room which was really useful and easy.,,,,,
"Thanks Will!  We've recommended your place to our Boston-based friends to suggest to other visitors in the future!\"",,,,,
1197857,15049015,2014-07-01,3724571,Alejandra,The reservation was canceled 29 days before arrival. This is an automated posting.
1197857,15887560,2014-07-17,11285758,Shane,"I didn't meet anyone at the apartment as the apartment is unlocked using a code sent by a property management company via email. The apartment is a lot smaller than it looks in the pictures, however is clean and tidy. The location isn't the best in Boston and not as close to downtown as I thought. The neighborhood is up and coming and still has some desirable characters around. The noise was a little excessive as its on a main road and close to a building being renovated next door."
1197857,16082129,2014-07-22,7953294,Karina,In a class of its own. Great place. Very modern apartment.  Close to everything. In walking distance of town-center.  We recommend this place to others
1197857,18171188,2014-08-23,2064324,Lennie,"Small but nice apartment. Check-in went very easy (I was e-mailed the access codes a couple of days before our arrival) and we were allowed to leave our luggage in the building after check-out, which was a big plus. Close to public transport (bus stops across the street and two metro lines are a 5-minute walk). Bars/restaurants downstairs and a lot more up Tremont street (10-minute walk). Only big downside: the noise. The apartment is on a big intersection and it appears that nothing is done to cancel out the noise from outside. I was able to fall asleep with earplugs and the traffic noise dies down late at night but we weren't able to sleep later than 7AM due to traffic and construction noise. It didn't ruin our stay but I wouldn't have chosen the apartment if I had known."
1197857,18367388,2014-08-25,6291327,Ali,Great apartment. Everything was kept in excellent form. Superb location. Easy access. Couldnt have asked anything more from a host.
1197857,18876342,2014-09-02,5257989,Shan,"What a cute a comfortable place. I rented this cozy modern apartment for my father and daughter for an event I was hosting. So I myself cannot comment on the comfort of the beds, but the feedback from them was all great and they really loved the place and its wonderful location. I will definitly recommend this place again for out of town guests."
1197857,19468551,2014-09-13,7288926,Catherine,Well situated and very clean but quite expensive and no double windows.
1197857,19944706,2014-09-21,6504622,Michael,"The place was great!  The apartment was exactly as displayed on the site.  The owner provided fresh sheets, pillows, towels, an iron, a hair dryer and a coffee maker.  Also, he left us a notebook of all the various things to do in the neighborhood and their proximity to the apartment.  The neighborhood was great, but the apartment is on a busy street.  It could be troublesome for light sleepers.  However, it was close to a ton of nice restaurants, coffee shops and parks.  We were abIe to rent bicycles around the corner from the house and tour the city.  That was awesome!  Boston is a great city to tour by bike.  It's flat and easy to get around.  All in all this was a great apartment and would recommend this to anyone."
1197857,20156604,2014-09-24,20776272,Juan,"Todo perfecto, como se mencionaba en el aviso."
"Everything perfect!. \"",,,,,
1197857,20415428,2014-09-29,18153869,Nina,Nice and clean appartment! For four people a bit too small but we still felt very comfortable.
"The access codes were sent via email a few days before which made it very convenient on the day of arrival.\"",,,,,
1197857,21136277,2014-10-12,20663806,Andrew,"Great location, communication, and overall experience."
1197857,23876072,2014-12-13,21983822,Adam,Great place to stay - easy check-in and check-out. The apartment was in excellent shape and very clean. Thanks for making things so easy!
1197857,28993397,2015-04-02,27399899,Caroline,I througly enjoyed my stay in Boston last week. The apartment was in a brilliant location just a five minute walk from the T stop which was great.
Inside it was clean and neat and a list was given of good places for breakfast,lunch etc was provided.,,,,
"I would highly recommend staying here and it was excellent value for money :) \"",,,,,
1197857,29345185,2015-04-06,12099378,Deanna,Great Great Great location/neighborhood.  Perfect for visitors to NOrtheastern or Berklee since location is within a short walk.  Apartment was clean and modern.  Fits 2-3 comfortably.
Had a great weekend.,,,,,
"\"",,,,,
1197857,30140910,2015-04-18,25138503,Ross,"My first airbnb experience.   This is a small apartment building, very central and convenient, tastefully remodeled, and at a very fair rate.  Easy walking distance to the Common, Freedom Trail, Fenway Park and more.  Excellent laundry machines in the basement, which was an unexpected plus.  Well-equipped kitchen ... except for the lack of a fullsize frypan.  No contact with the host, but this was not a problem."
On the  downside: This place works only for a couple.  The sofabed is not usable.  We were three people - grampa,dad and 8-yr-old son. so Grampa slept on the floor.   Should not be rented to any more than two people.,,,,
The stairs are steep and narrow.  Worked ok for a 67-year-old grampa,but be prepared for a climb.,,,,
"Overall a positive first airbnb experience.  Thanks. \"",,,,,
1197857,31803518,2015-05-10,30878363,Serkan,everything was great. Apartment was decent and its location was close to everywhere...
1197857,32454028,2015-05-18,26870007,Unnur,"We were pleased to see that the apartment fitted the online photos and description. Although there was four of us (adults) we  had enough space. It was very clean and bright inside, apartment and house in very good condition there even was a walk in closet for the luggage. Easy access via code made the arrival and departure an easy act."
The only problem we met upon arrival was a lack of towels and difficulty with air mattresse,which both were fixed the very same day. Our apartment was on 3rd level which was a good and appreciated exercise for us but perhaps not for those with reduced mobility.  Neighborhood is great and we felt safe. A nearby Hubway station made it easy for us to cycle to nearest attractions,shops and restaurants.,,,
"Highly recommend!\"",,,,,
1197857,33495153,2015-05-29,23302437,Kim,"A very modern, bright, and airy flat. It was really well equipped and had everything we needed to make it a 'home' to go back to after exploring Boston. The entry code system made checking in so simple and meant you didn't have to remember a key. A great location as it's close to the T station making it convenient to get around Boston. Quite a few places to eat nearby though my favourite has got to be Giacomo's. Massive portions of amazing pasta. Two of the six nights we stayed there were loud 'pops' outside around 2am which sounded like gun shots but coming back after dark and walking around during the day felt absolutely safe and I'd never have believed it could happen in the area. I'm half hoping for an alternative explanation or that I imagined it! Regardless I'd definitely stay there again if I was coming back to Boston. Thanks for a brilliant stay."
1197857,33829826,2015-06-01,19253390,Lauren,The apartment was perfect! Super clean with everything we could want or need! Wifi and TV worked with no problems! The location was ideal- easy access to great South End restaurants and a short walk to Back Bay or Fenway! I would definitely recommend this place for a stay in Boston!
1197857,34860585,2015-06-13,30609237,Betsy,"The apartment was very welcoming! Easy to find, easy to get in and the neighborhood is a great location! The posting is very accurate! It fits 4 if you want 2 to the bed in the bedroom and 2 on the pull out couch. It's a little tight, but just enough space to go back to at the end of the day to sleep. My only complaint is that we only had 3 bath towels for the 4 of us. And only one kitchen towel, but we made it work. Other reviews were on spot with the noise, so be sure to bring earplugs. Thanks for a wonderful and easy stay!"
1197857,35217536,2015-06-16,8424730,Ed,"The booking process and follow through could not have been smoother.  Booking confirmation within hours of inquiry and contract followed close behind.  A few days before our scheduled arrival, we received the digital entry codes into the building and specific unit along with local contact info if we needed anything and WI-FI passwords.  The unit was clean and had everything we needed for our 3 day stay.  Very minor things, a few burned out light bulbs here and there did not impact our stay.  The building has been renovated, but there are a few things you should make note of -- this building is located at a busy intersection within a true urban area, so there is outside noise.  The area felt safe.  We walked through the surrounding neighborhood during both the daytime and evening.  A number of restaurants and other business nearby.  We also visited the Museum of Fine Arts which is an easy walk, which we greatly enjoyed.  Whole foods and smaller convenience stores are within easy walking distance.  The pictures provided are an accurate portrayal of the apartment . . . it's small, but good light and perfect for a couple.  Another couple mentioned their review they shared the unit with another couple -- obviously doable, but a little too cozy in my opinion.  If we were headed back to Boston and needed lodging in the South End, I would most certainly rent here again."
1197857,36699301,2015-06-30,34745290,Kimberly,"yes we felt welcome, liked the codes to get into the doors instead of keys, described just like it was"
we enjoyed our stay,"we would stay there again\"",,,,
1197857,38707157,2015-07-18,5844570,Lace,"This South Side apartment is great for walkers - an easy 2-4 blocks to 2 T-lines (subway), a Whole Foods, a Trader Joe's, & CVS. In addition, several hospitals. Situated in a residential neighborhood,  there's a cute jazz club (Wally's) that you MUST go to for Latin Jazz night. The apt is a true-2 person, modern, compact & cozy spot. It's great to come back to after a long day out and rest/sleep. Not much room for visitors or children. The pullout couch has a worn/unusable mattress. The airmattress was an acceptable substitution. Although it is a variable the host may have no control over, the neighborhood gets noisy at night. I would invest in double-pane glass windows as to not deter future reservations. With that exception, I would stay here again."
1197857,39740771,2015-07-26,29755778,Ryan,The place was great. Very clean and easy check in and out. Very accessible and walkable to the majority of the city. We loved it.
1197857,40575795,2015-08-01,17045984,Jeremy,"The apartment was as described, although a little smaller than appears in the pictures (good photography). But there was any and everything you needed in the apartment.  It was clean and in a great location (2 blocks from Mass Ave Orange Line).  Our family had a great experience."
1197857,41328741,2015-08-07,31289600,Robin,"The unit was very neat and clean, with clever uses of space, and clear directions for guests.  Location was great for us, as our friends lived nearby and transportation was very accessible. Plus restaurants nearby were fabulous.  It is on a big noisy intersection, and despite reassurances, we had to use earplugs to sleep because of the sirens and car stereo noises. (and we are used to city noise!) But it was quite a comfortable room.  We had no direct contact with the host when we arrived. When we left a request for an air mattress that didn't leak our first night there, they left one in the unit the next day.   The air mattress on the floor worked great as a secondary sleeping area once it arrived.  It is a perfect unit for two people, perhaps three, but four (two adults and two kids) was doable but tight."
1197857,41484671,2015-08-07,5991821,Stephanie,"The apartment in Boston was just as described. Easy to find, well located, very clean, and nicely decorated. My mom and I had a great time exploring the city while having the comfort and ease of coming in and out using the secure and private door codes. I would definitely rent with this company again."
1197857,42286283,2015-08-12,26856468,Lucy,"Booked with Will for my family's trip to Boston - they're pretty picky and they had no major complaints.  They said everything was great, except the bed was a little saggy.  Overall, great experience - Will's communications were very informative and my family had a great time.  Thanks Will!"
1197857,44628742,2015-08-28,606077,Michelle,"Apartment was great - clean, well situated, easy to find. I would definitely stay here again! Only complaint would be that the windows don't block out any noise from the street, so be prepared with some earplugs."
1197857,45571369,2015-09-04,29800956,Kristy,"Will's apartment was exactly as described. Perfect location, just a few blocks from the T. Loved the keyless entry. We did NOT find our apartment to be noisy from traffic, although we were on the 6th floor. I would recommend this apartment to anyone visiting Boston!"
1197857,47150310,2015-09-16,36266233,Sonia,Everything was as described. The apartment is very clean an good located. We received prompt reply to any question. We had a great time in Boston and can highly recommend the apartment.
1197857,47360030,2015-09-18,23654292,Laurent,The apartment was clean and well equipped but it's a bit far from downtown.
We had some inconveniences but staff was very reactive to our concerns.,,,,,
The place is not managed by a private individual but by a company,"so it's not very \"\"airbnb spirit\"\" and it's very impersonal.",,,,
Nevertheless,"it's a good place to stay.\"",,,,
1197857,48173953,2015-09-24,33676291,Sarah,Everything at the Tremont street apartment was as advertised!  Will's space is clean and comfortable.  Four of us stayed and there was plenty of space.  The location was great for all the site seeing we wanted to do.  We enjoyed our time in Boston and would definitely recommend staying here!
1197857,49312390,2015-10-03,35403228,Maarten,Appartement voldeed aan de verwachtingen. Goed bereikbaar met het openbaar vervoer. Voor luchthaven moet je wel paar keer overstappen.
1197857,50066836,2015-10-09,30269385,Craig,Great stay
1197857,50611738,2015-10-13,23858903,Yoann,"Notre hôte est resté joignable à notre arrivée au moment où nous avions besoin, c'était appréciable."
"\"",,,,,
1197857,51026250,2015-10-17,42645140,Shanon,"The flat was exactly as described, clean and modern, it was ideal for 2 maximum 3 but not more in our opinion."
It was well furnished and the access was convenient with a code to enter the common space and the apartment itself.,,,,,
It is well located and you can access all Boston areas from there.,,,,,
The only limitation from our point of view was the departure. As the flat is not run by will itself but belongs to its business,it is not flexible concerning the storage of luggage,and you can not discuss it with him like we always did with real host in our former stays in AirBnb flats.,,,
"But it was overall a pleasant stay\"",,,,,
1197857,52571754,2015-10-31,1793655,Isabela,"The apartment and location was absolutely perfect. Two blocks to the  Massachusetts subway station and many restaurants, etc. The room was very clean and comfortable. Public areas and restrooms were very modern. I would absolutely recommend this and stay there again."
1197857,54715203,2015-11-23,20238140,Mike,"Will's place was exactly as advertised, very clean, and very nice.  Worked very well for the 4 of us.  You could potentially fit 5 if you had 2 couples and 1 for the couch, but no more than that.  Might be a tough climb to Unit #6 for anyone with mobility issues."
1197857,55609660,2015-12-03,8113527,Sharif,"The place was well organized. The whole apartment was a little smaller than what I expected from the pictures. Will was a helpful host. Internet speed was little slow. The apartment was neat and clean. Overall, it was a good experience though the price was high.Thanks."
1197857,56750967,2015-12-17,50782820,Gina,"Very clean and spacious 1 bedroom apt in great, convenient location. Highly recommend."
1197857,60754868,2016-01-27,11941418,David,I stayed here for a month and really enjoyed it. Very nice apartment with great amenities. Everything from the kitchen supplies to the shower and the bed were high quality. Buses and subway nearby. Not to mention tons of amazing south end restaurants. Highly recommended.
1197857,66156955,2016-03-20,49348259,Jason,"The host made me feel very welcome and the check-in was very easy since the building and apartment have keypad entry. The apartment is very close to the Orange, Green and Silver Lines making getting around Boston simple.  It is also on the #1 bus route which goes directly to MIT and Harvard.  The laundry in the basement was free and easy to use and the Wifi was very fast. The only three cons to the apartment are: (1) that the street it is on is quite noisy because of the traffic; (2) it is located on the third floor which requires climbing two sets of steep stairs; (3) the apartment is very bright with a skylight in the living room and large bedroom windows which can make it hard to sleep in.  But even with these in mind, I would definitely stay there again."
1197857,67181789,2016-03-27,31249411,Sasha,"Very cozy 1 bedroom type apartment, even the staircase up was lovely. I liked that we had the privacy and basic accommodations of a hotel, but still felt like we were staying with someone living in Boston."
1197857,71414099,2016-04-25,66074811,Antonio,Quality rental. Exactly as pictured.
1197857,72822893,2016-05-04,47118627,Jerry,"\""
Very pretty apartment in a great neighborhood. Some terrific architectural features like the bay window. Decorated by someone with a keen eye.,,,,,
Stairs to apt. are steep,but the upper apts are quieter.,,,,
"Easy to reach host.\"",,,,,
1197857,77550805,2016-06-01,3219511,Renzo,"Al contrario di altri Host, con Will ci siamo sentiti solo tramite messaggio, però devo dire che stato sempre molto disponibile e rispondeva quasi subito. Ci ha inviato i codici per accedere alla porta principale e dell'appartamento. Appartamento accogliente e pulito e con tutto il necessario. L'unica pecca e che essendo al 3 piano quando arrivi con le valigie si fa fatica a salire avendo scale ripide. Comodo alla metro e per chi vuole anche a piedi ci vogliono 15 min per il centro. Supermercato e ristoranti vicini. Ci siamo trovati bene!! Grazie"
"\"",,,,,
1197857,77904765,2016-06-04,40721832,Tara,Excellent place to stay! Good location. Provided all the essentials needed for our stay.
1197857,86329665,2016-07-16,21687473,Minerva,"I had a very enjoyable stay, all was just as described and perfect for me.  Thanks!"
1197857,91424644,2016-08-05,58558644,Lily,"A Nice and safe location. We used the sofa bed for our 12 year old. It is perfect for a three day stay at Boston.  The parking is difficult.  We got lucky for the first two nights and found parking in front of the building.  On the third night, we have to park in a public parking across street which costed 30 dollars a night."
1197857,92406850,2016-08-08,57453765,Michael,"Place was as pictured and described.  Great place to stay, no issues."
13546414,83537368,2016-07-03,78867253,Michael,"The room was perfect for our one night stay in Boston. A king size bed and a large pull out sofa was great for four people. The host was super quick in responding and helping us with all of our questions. If you want an affordable and comfortable place to stay, I would definitely recommend!"
13546414,84637109,2016-07-08,23602342,Dominique,buona
13546414,84646793,2016-07-08,81735615,Jack,"Good location, clean place, would recommend. There was some mistake with the dates but Piter sorted it out and paid for an uber ride downtown."
13546414,84936726,2016-07-09,49971126,Beyanid,The description of the location and premises was accurate
13546414,85891814,2016-07-13,28932886,Roma,"I stayed at this place for 2 nights with my family(total 4 of us). The description and the pictures were accurate, however a key detail that was missing was that the bathroom that was in the hallway had to be shared with other residents staying next door. In our case 4+3, total of 7 had to share 1 bathroom. Street  parking was free, although was not readily available on the same street. Very often, we had to park 2-3 blocks away. Overall, the experience was ok given the fact it was few miles away from downtown and price was reasonable. Host was very responsive."
13546414,87084174,2016-07-18,56565949,Christian,"Together with my two friends, I stayed at his nice place. Everything was as described and we would stay with him again. The communication worked excellent. Piter and his wife are cheerful persons and provide many information about Boston."
13546414,89172310,2016-07-27,8012943,Ismael,Piter was quick to reply and to set everything before our arrival. He was a great caring host! I definitely recommend it!
13546414,90725711,2016-08-02,49203493,Mariko,"Thank you, Peter, It was very nice staying in Boston. I like the city. It was quite convenient area and reasonable."
13546414,90839962,2016-08-02,77763544,Stef,"This was really a bad place. It was run down, with little other facilities but beds to sleep in. The neighbourhood is not nice. We did not get our instructions how to get the keys before we arrived, and when we arrived, there was nobody there to let us in. We were standing there on the street with our suitcases, trying to reach the host, which we couldn't at first. Finally he sent us a code for the keybox, which he should have done in advance. It was very hard to communicate with him."
13546414,92864874,2016-08-10,11247549,Igor,We had a fantastic experience. Everything about this place is right:
The hosts: Stacey was super nice and accommodating,,,,,
The room: nice big room with two beds and A/C,,,,,
The location: nice neighborhood,close to JFK T station and the ocean; there convenient stores,bars and eateries around,,,
6 stars.,,,,,
Thank you so much!,,,,,
"\"",,,,,
13546414,93213871,2016-08-11,83555600,Danik,"We had fun, the room was cool with the AC, Piter and his wife were there to help us with directions and suggestions."
13546414,94023022,2016-08-14,81147285,Rishi,"List description was accurate, host was very friendly and made our stay very comfortable"
13546414,94671549,2016-08-16,75434874,Annie,"We had a bedroom for 3 with one kingsize bed and one sleeping couch. We haven't met Piter personally but communication by writing was fine, he answered very fast. The house is a bit far away from city center, but we used the subway (ten minute walk) to reach it. the room and the bathroom were clean. We shared the bathroom with other roomneighbours (we think also Air bnb"
"guests) in the highest floor (it was very warm but the air conditioning was very good!). It was more like a hostel feeling.\"",,,,,
13546414,94913960,2016-08-17,17806883,Denise,"Nous sommes arrivés très tard (23 H). J'avais prévenu Piter qui ne nous a pas dit comment récupérer la clef. Nous avons donc du tambouriner à la porte de la maison pendant 15 minutes jusqu'à ce qu'un locataire nous ouvre. Il a appelé plusieurs fois Piter qui était sur messagerie. Au bout d'une demi-heure, il a enfin rappelé pour dire comment trouver la clef !!!"
La chambre et la salle de bain commune sont propres,la clim marche bien,"la maison est bien située. Il n'y a pas de vaisselle pour prendre le petit-déjeuner. \"",,,
13546414,96157342,2016-08-22,3788479,Sinaida,"Gastgeber war vor Ort, wir hätten das Gepäck schon abstellen können, das Zimmer war aber erst ab 16 Uhr fertig. Wir sind dem Gastgeber noch mehrmals begegnet, da er Reperaturen am Haus erledigte, er war jedoch sehr wortkarg. Nach der kurzen Begrüßung und Schlüsselübergabe bei der Ankunft gab es keinen weiteren Kontakt."
"Die Klimaanlage war viel zu laut und das Zimmer unter dem Dach sehr heiß.\"",,,,,
13546414,96655975,2016-08-23,85206368,Vincent,Exactly as advertised.
13546414,97241342,2016-08-26,52044361,Laissa,Boston was great! Loved the food and the weather was amazing. Very very awesome location near everything.....
13546414,98908754,2016-09-02,93000637,Dana,"Everything went well, it is a nice place and i recommend it."
8420956,48646355,2015-09-27,36746036,Peter,"Our stay on Chris and Thierry's yacht was an fantastic experience!  From the minute Thierry collected us and walked us on board to a welcoming Chris, we completely enjoyed our time.  The yacht is beautifully appointed and pristine.  They had welcome snacks and beverages ready for us laid out with the flair of a fine hotel.  They treated us like old friends, chatting and visiting but retreating to allow private time to enjoy the deck and sun.  Our breakfast was ready when we woke, delicious and plentiful.  We can HIGHLY recommend this venue, you will remember this one!!"
8420956,50731374,2015-10-13,21857844,Jingyan,"Terry and Chris are real gentlemans. When I first saw Terry, I immediately like to him. He is so warm kind and considerate.The yacht is very beautiful, although the space is limited, Room layout is reasonable, there are enough place to luggages and activities. Room is nice and warm, bed is very comfortable. More than that, Breakfast of every morning was great and  delicious ! I think this is the best breakfast of our trip in USA! I'm looking forward to and meet them again, in Florida."
"Jingyan & Fei\"",,,,,
8420956,51242568,2015-10-18,46091234,Scott,"We had a wonderful visit with Terry & Chris. This is a unique and memorable spot, and their hospitality left nothing to be desired. I could go on about how clean the boat is (very) or how close it is to much of what Boston has to offer. But what really made our stay were all of the thoughtful touches that made us feel special - how we were welcomed, the mini floral arrangements, how our cabin was set up and ready for us, coffee and hot breakfast in the morning. An FYI for those who rarely go on the water - even while docked, the boat will have a subtle movement from time to time. I only mention this for those who might be extremely sensitive because it's barely noticeable. No surprise here - we hope to stay with Terry & Chris again."
8420956,51682332,2015-10-22,26380765,Janee,"First Class! Terry and CJ (Chris) were phenomenal hosts to me and my husband during an unforgettable 2 night stay on their yacht.  Booking communication was promot and informative.  Arrival was seamless and gracious as we were greeted by Terry who walked us from our car to the yacht and had  refreshments waiting for us aboard.  We had a wonderful visit with Terry and CJ who provided us with great information about how to best navigate the city, key points of interest within walking distance, and recommendations for dining that proved to be outstanding!   Our cabin was immaculate, as was the entire yacht.  Comfortable bedding and amenties in both the cabin and bath made us feel right at home with a little extra pampering.  We were pleasantly surprised to have a lovely breakfast waiting for us each morning and only wished we had more time to spend with these great guys.  We own and operate 6 vacation rentals and list on this site.  For 3 years we have searched various vacation rental sites for accomadations while embracing the paradigm shift in lodging.  This is the FIRST one we actually booked.  Terry and CJ have set the mark high and we really appreciated being able to enjoy their efforts in making their  home available for us to enjoy.  I would stay in any property they hosted knowing the experience will be outstanding."
8420956,80121177,2016-06-16,46567743,Mark,"Terry and CJ were exceptional hosts... They are easy going, generous, and really great guys."
8420956,80428264,2016-06-18,72185509,Keri,"Terry and CJ were amazing hosts and provided everything we needed. We are from Boston but wanted a staycation that was different and this was definitely an amazing experience. Everything was so clean, it was exactly like the pictures showed, and the views were incredible!"
8420956,82104927,2016-06-26,13570714,Michele,Our stay was fantastic. The boat is in the North End with great view from the deck. Loved every minute of our stay. The room was great! Breakfast was even better. Terry and CJ provided a great local experience of Boston.
8420956,83247545,2016-07-02,74175438,Scott,"I was looking for something unique and relaxing to do to surprise my fiance for her birthday and was excited to find Terry & CJ's listing.  The location was fantastic. We spent most of our time on the boat sitting on the sun deck overlooking the park and Boston skyline but also enjoyed the harbor walk and amazing food/drink options just steps from the dock.  Terry was great, he went above and beyond to ensure we had everything we needed and even took us for a harbor cruise which was a blast.  I would definitely recommend this listing as an option if you want something fun and different."
4304969,21446938,2014-10-17,21615391,Sonya,"Gene was great connecting with us.  After we had some difficulty in getting the keys, he met us right away.  He was very responsive to any questions we might have."
The location is ideal right in the heart of the North End a block away from Hanover.  Within walking distance to Fauneil Hall and the T.,,,,,
"The apartment is clean and well kept.  It was perfect for our stay.  I would request to stay here on our next trip back.\"",,,,,
4304969,21628758,2014-10-20,9887586,Jennifer,Gene was very accommodating and the stay was perfect.  Location is great and place was clean.  We enjoyed everything about our weekend.
4304969,21806684,2014-10-24,7658799,Bryce,"This apartment could not be in a better location! Located right in the heart of the Old North End, this cozy apartment has a full kitchen, beautiful Crate & Barrel style ambiance, and candles everywhere. Feel like the perfect spot for honeymooners or a couple looking for a romantic adventure. Gene was super responsive -- highly recommend!"
4304969,22123286,2014-10-30,20265873,Sonia,"Fue genial, el apartamento es muy lindo, ordenado y limpio.  Gene es un gran anfitrión, no tengo ninguna queja, estuvo siempre accesible.  El sector es muy acogedor y tiene muchos buenos restaurantes cerca, está muy accesible.  Mi experiencia fue excelente."
4304969,22463214,2014-11-07,22301577,Niclas,Gene is a very warm and welcoming host. He responds quickly to messages and sends clear and detailed instructions.
"\"\"The Cove\"\" was neat",clean and nicer than the pictures. Situated in the north end,the Italian neighbourhood,it is close to just about everything. Nice restaurants,pubs,"downtown and the freedom trail. It is just perfect for seeing the best of Boston. And you can do it on foot!\""
4304969,22663493,2014-11-11,22263786,Augustus,"It was a pleasure renting from Gene as he was both responsive and informative. His directions to the lockbox and apartment entry were clear and easy to follow. The apartment was exactly as shown in the pictures and is very well maintained. The location was even better than I imagined. We were 1 block from Mike's Pastries, Paul Revere's House and The Old North Church. And it is just a 3-4 minute walk to the Haymarket T station. The Boston North End has 130 Italian restaurants and is so convenient to any part of Boston by T."
4304969,22851928,2014-11-16,12317132,Carla,"This is such a perfect space if you are visiting Boston.  The apartment itself is cozy & small, but more than enough room for my boyfriend and I.  It is well decorated w modern decor and very clean.  The location is great because it was so easy to walk to nearby attractions and the local restaurants & coffee shops were to die for.  Gene himself was such a great host.  He was quick to respond if I had any questions.  I would highly recommend this one!!!"
4304969,22996717,2014-11-19,5420679,Danielle,Great spot and great host. Gene was very responsive and the apartment was just the right size for a single person or a couple. Nice and dark and quiet at night - I got the best sleep I've had in months. And you can't beat the north end for easy access to great restaurants.
4304969,23280055,2014-11-27,3517897,Robbert,Gene has a great place to stay. Compact and high quality finishing all together in a great neighbourhood.
